playerid,BBrefMinorsID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,firstname,lastname,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debutYear,finalGame,college,lahmanID,MlbID,SeamheadsRetroID,holtzID,BBrefMLBid,Ethnicity,Arm Slot,,,,,,,,,,
12625,52625,,,1993,4,10,South Korea,,Seoul,,,,,,,Won-bin,Cho,,Won-Bin Cho,,180,70,R,R,2016,2019,Hongik University,12625,,,,12625,Asian,4,,,,,,,,,,
1582,41582,,,1968,10,3,South Korea,,,,,,,,,Hong-ki,Kim,,Hong-Ki Kim,,,,R,R,1991,1993,Dongguk University,1582,,,,1582,Asian,4,,,,,,,,,,
11310,51310,,,1995,11,30,South Korea,,Pohang,,,,,,,Se-woong,Park,,Se-Woong Park,,182,71,R,R,2014,2024,,11310,,,,11310,Asian,4,,,,,,,,,,
10691,50691,,,1992,8,8,South Korea,,Seongnam,,,,,,,Beum-soo,Jung,,Beum-Soo Jung,,178,70,R,R,2011,2014,,10691,,,,10691,Asian,4,,,,,,,,,,
2175,42175,,,1978,6,3,South Korea,,Busan,,,,,,,Chang-ho,Seo,,Chang-Ho Seo,,178,70,R,R,2001,2002,Korea University,2175,,,,2175,Asian,4,,,,,,,,,,
1377,41377,,,1966,10,14,South Korea,,Gwangju,,,,,,,Kwon-hee,Kwak,,Kwon-Hee Kwak,,,,R,R,1988,1992,Kyung Hee University,1377,,,,1377,Asian,4,,,,,,,,,,
12525,52525,,,1993,5,2,South Korea,,Pohang,,,,,,,Jae-yul,Lee,,Jae-Yul Lee,,185,72,L,L,2016,2021,Yeungnam University,12525,,,,12525,Asian,4,,,,,,,,,,
1294,41294,,,1962,3,22,South Korea,,,,,,,,,Sang-jin,Song,,Sang-Jin Song,,,,R,R,1985,1986,Yeungnam University,1294,,,,1294,Asian,4,,,,,,,,,,
1588,41588,,,1968,11,19,South Korea,,,,,,,,,Soon-bae,So,,Soon-Bae So,,,,R,R,1991,1991,Dongguk University,1588,,,,1588,Asian,4,,,,,,,,,,
2115,42115,,,1967,6,23,Netherlands,,,,,,,,,Hensley,Meulens,,Hensley Meulens,,193,75,R,R,2000,2000,,2115,,,,2115,Asian,4,,,,,,,,,,
2118,42118,,,1977,3,17,South Korea,,Gwangju,,,,,,,Chang-won,Park,,Chang-Won Park,,184,72,L,L,2000,2000,Kyung Hee University,2118,,,,2118,Asian,4,,,,,,,,,,
14877,54877,,,2002,9,10,South Korea,,Changwon,,,,,,,Hyun-jin,Cho,,Hyun-Jin Cho,,182,71,L,R,2021,2024,,14877,,,,14877,Asian,4,,,,,,,,,,
1794,41794,,,1971,8,10,South Korea,,,,,,,,,Sung,Kim,,Sung Kim,,,,L,L,1994,1996,Keimyung University,1794,,,,1794,Asian,4,,,,,,,,,,
12541,52541,,,1998,1,25,South Korea,,Gwangju,,,,,,,Beom-soo,Shin,,Beom-Soo Shin,,177,69,L,R,2016,2024,,12541,,,,12541,Asian,4,,,,,,,,,,
2243,42243,,,1979,6,8,South Korea,,Gwangju,,,,,,,Min-chul,Cho,,Min-Chul Cho,,180,70,R,R,2002,2003,Sehan University,2243,,,,2243,Asian,4,,,,,,,,,,
10068,50068,,,1984,10,9,South Korea,,Incheon,,,,,,,Jun-hyeok,Lim,,Jun-Hyeok Lim,,182,71,R,R,2003,2018,,10068,,,,10068,Asian,4,,,,,,,,,,
1274,41274,,,1958,11,28,Japan,,,,,,,,,Chang-eon,Park,,Chang-Eon Park,,,,R,R,1986,1986,,1274,,,,1274,Asian,4,,,,,,,,,,
10396,50396,,,1988,5,8,South Korea,,Incheon,,,,,,,Nam-hyung,Kim,,Nam-Hyung Kim,,177,69,R,R,2007,2014,,10396,,,,10396,Asian,4,,,,,,,,,,
1810,41810,,,1972,2,28,South Korea,,,,,,,,,Jin-soo,Shin,,Jin-Soo Shin,,,,R,R,1994,1998,Dong-A University,1810,,,,1810,Asian,4,,,,,,,,,,
11445,51445,,,1973,2,8,South Korea,,,,,,,,,Pyeong-ho,Choo,,Pyeong-Ho Choo,,,,R,R,1995,1997,Yeungnam University,11445,,,,11445,Asian,4,,,,,,,,,,
1273,41273,,,1961,9,13,South Korea,,Daegu,,,,,,,Yi-seok,Doh,,Yi-Seok Doh,,,,R,R,1986,1987,Yeungnam University,1273,,,,1273,Asian,4,,,,,,,,,,
1742,41742,,,1970,8,11,South Korea,,Gongju,,,,,,,Cha-hoon,Son,,Cha-Hoon Son,,181,71,R,R,1993,2001,Hanyang University,1742,,,,1742,Asian,4,,,,,,,,,,
11134,51134,,,1994,7,13,South Korea,,Seoul,,,,,,,Young-jun,Yoo,,Young-Jun Yoo,,183,72,R,R,2000,2021,,11134,,,,11134,Asian,4,,,,,,,,,,
10560,50560,,,1984,2,1,South Korea,,Busan,,,,,,,Yeo-sang,Lee,,Yeo-Sang Lee,,183,72,R,R,2007,2017,Dongguk University,10560,,,,10560,Asian,4,,,,,,,,,,
1933,41933,,,1977,1,20,South Korea,,Seoul,,,,,,,Dong-min,Bang,,Dong-Min Bang,,181,71,L,L,1996,2005,,1933,,,,1933,Asian,4,,,,,,,,,,
14578,54578,,,1991,3,23,South Korea,,Seoul,,,,,,,Chan-jong,Moon,,Chan-Jong Moon,,182,71,S,R,2020,2021,,14578,,,,14578,Asian,4,,,,,,,,,,
2400,42400,,,1986,6,10,South Korea,,Gangneung,,,,,,,Yong-mok,Yoo,,Yong-Mok Yoo,,178,70,R,R,2005,2009,,2400,,,,2400,Asian,4,,,,,,,,,,
11270,51270,,,1991,1,9,South Korea,,Seoul,,,,,,,Jun-hyuk,Park,,Jun-Hyuk Park,,188,74,L,R,2014,2019,Jeju International University,11270,,,,11270,Asian,4,,,,,,,,,,
12545,52545,,,1998,1,30,South Korea,,Seoul,,,,,,,Ju-sung,Kim,,Ju-Sung Kim,,180,70,R,R,2016,2024,,12545,,,,12545,Asian,4,,,,,,,,,,
1740,41740,,,1971,1,16,South Korea,,,,,,,,,Ki-bok,Park,,Ki-Bok Park,,,,R,R,1993,1995,Inha University,1740,,,,1740,Asian,4,,,,,,,,,,
2040,42040,,,1977,6,7,South Korea,,Bucheon,,,,,,,Seung-jun,Ji,,Seung-Jun Ji,,173,68,L,L,1998,1999,Kyungsung University,2040,,,,2040,Asian,4,,,,,,,,,,
2306,42306,,,1985,2,17,South Korea,,Seoul,,,,,,,Young-bok,Kim,,Young-Bok Kim,,185,72,R,R,2004,2006,,2306,,,,2306,Asian,4,,,,,,,,,,
13184,53184,,,1988,9,26,South Korea,,Seoul,,,,,,,Jung-hoo,Kim,,Jung-Hoo Kim,,178,70,R,R,2013,2021,Dankook University,13184,,,,13184,Asian,4,,,,,,,,,,
13180,53180,,,1991,7,23,South Korea,,Daejeon,,,,,,,In-jun,Hwang,,In-Jun Hwang,,184,72,R,R,2015,2021,Hanyang University,13180,,,,13180,Asian,4,,,,,,,,,,
1076,41076,,,1960,1,4,South Korea,,,,,,,,,Soo-won,Bang,,Soo-Won Bang,,,,R,R,1982,1989,Yeungnam University,1076,,,,1076,Asian,4,,,,,,,,,,
1492,41492,,,1966,10,20,South Korea,,Osan,,,,,,,Jun-ho,Choi,,Jun-Ho Choi,,,,L,L,1989,1993,Yonsei University,1492,,,,1492,Asian,4,,,,,,,,,,
11430,51430,,,1966,10,19,South Korea,,,,,,,,,Poong-gi,Kim,,Poong-Gi Kim,,,,R,R,1989,1992,Yonsei University,11430,,,,11430,Asian,4,,,,,,,,,,
13232,53232,,,1999,8,30,South Korea,,Cheongju,,,,,,,Jun-hyeok,Park,,Jun-Hyeok Park,,184,72,R,R,2018,2023,,13232,,,,13232,Asian,4,,,,,,,,,,
11351,51351,,,1996,4,16,South Korea,,Seoul,,,,,,,Min-chang,Choi,,Min-Chang Choi,,179,70,L,L,2015,2024,,11351,,,,11351,Asian,4,,,,,,,,,,
14778,54778,,,2002,8,16,South Korea,,Gunsan,,,,,,,Jun-gyu,Yu,,Jun-Gyu Yu,,176,69,L,R,2021,2024,,14778,,,,14778,Asian,4,,,,,,,,,,
1472,41472,,,1970,5,11,South Korea,,Daegu,,,,,,,Sang-yup,Kim,,Sang-Yup Kim,,187,73,R,R,1989,2000,,1472,,,,1472,Asian,4,,,,,,,,,,
1812,41812,,,1972,11,24,South Korea,,Gwangju,,,,,,,Jin-woo,Yoo,,Jin-Woo Yoo,,,,R,R,1994,1995,,1812,,,,1812,Asian,4,,,,,,,,,,
14230,54230,,,1990,7,15,South Korea,,,,,,,,,Johnathan mackensey,Williamson,,Johnathan Mackensey Williamson,,193,75,R,R,2019,2019,,14230,,,,14230,Asian,4,,,,,,,,,,
11086,51086,,,1990,2,23,South Korea,,Seoul,,,,,,,Hong-seok,Cho,,Hong-Seok Cho,,175,68,L,R,2013,2019,Wonkwang University,11086,,,,11086,Asian,4,,,,,,,,,,
14773,54773,,,2002,6,16,South Korea,,Incheon,,,,,,,Hyun-gu,Kang,,Hyun-Gu Kang,,186,73,R,R,2021,2024,,14773,,,,14773,Asian,4,,,,,,,,,,
1656,41656,,,1974,8,12,South Korea,,Gwangyang,,,,,,,In-chul,Kim,,In-Chul Kim,,,,R,R,1991,1994,,1656,,,,1656,Asian,4,,,,,,,,,,
12952,52952,,,1985,9,30,South Korea,,,,,,,,,Daniel weston,Worth,,Daniel Weston Worth,,185,72,R,R,2017,2017,,12952,,,,12952,Asian,4,,,,,,,,,,
2322,42322,,,1981,5,22,South Korea,,Chuncheon,,,,,,,Yi-gab,Hwang,,Yi-Gab Hwang,,184,72,L,L,2004,2004,Yonsei University,2322,,,,2322,Asian,4,,,,,,,,,,
1937,41937,,,1974,8,19,South Korea,,Jeonju,,,,,,,Jin-hee,Oh,,Jin-Hee Oh,,,,R,R,1996,1996,,1937,,,,1937,Asian,4,,,,,,,,,,
12940,52940,,,1995,1,15,South Korea,,Jeju,,,,,,,Jae-geun,Lee,,Jae-Geun Lee,,177,69,L,R,2017,2020,Kyungsung University,12940,,,,12940,Asian,4,,,,,,,,,,
14704,54704,,,2001,7,27,South Korea,,Suwon,,,,,,,Jung-hyun,Park,,Jung-Hyun Park,,183,72,R,R,2020,2024,,14704,,,,14704,Asian,4,,,,,,,,,,
2319,42319,,,1984,4,5,South Korea,,Gyeongju,,,,,,,Min-jun,Choi,,Min-Jun Choi,,180,70,L,L,2004,2005,,2319,,,,2319,Asian,4,,,,,,,,,,
10156,50156,,,1985,6,1,South Korea,,Changwon,,,,,,,Woo-ram,Jung,,Woo-Ram Jung,,181,71,L,L,2004,2024,,10156,,,,10156,Asian,4,,,,,,,,,,
12970,52970,,,1996,5,3,South Korea,,Gwangju,,,,,,,Min-hyeok,Kim,,Min-Hyeok Kim,,188,74,R,R,2017,2024,,12970,,,,12970,Asian,4,,,,,,,,,,
11331,51331,,,1990,11,13,South Korea,,Daegu,,,,,,,Dong-eun,Kim,,Dong-Eun Kim,,174,68,R,R,2015,2017,,11331,,,,11331,Asian,4,,,,,,,,,,
10107,50107,,,1984,12,16,South Korea,,Seoul,,,,,,,Ji-ho,Ha,,Ji-Ho Ha,,177,69,R,R,2008,2010,Sungkyunkwan University,10107,,,,10107,Asian,4,,,,,,,,,,
14675,54675,,,1997,10,19,South Korea,,Seoul,,,,,,,Su-in,Kim,,Su-In Kim,,178,70,R,R,2020,2024,Chung-Ang University,14675,,,,14675,Asian,4,,,,,,,,,,
2276,42276,,,1984,8,28,South Korea,,Incheon,,,,,,,Jin-guk,Maeng,,Jin-Guk Maeng,,180,70,R,R,2003,2005,,2276,,,,2276,Asian,4,,,,,,,,,,
13261,53261,,,1994,4,1,South Korea,,Hwasun,,,,,,,Jae-hwan,Cheon,,Jae-Hwan Cheon,,181,71,R,R,2018,2024,Korea University,13261,,,,13261,Asian,4,,,,,,,,,,
2077,42077,,,1979,7,20,South Korea,,Seoul,,,,,,,Sang-moo,Yoon,,Sang-Moo Yoon,,174,68,R,R,1998,2004,,2077,,,,2077,Asian,4,,,,,,,,,,
14783,54783,,,2002,6,17,South Korea,,Cheongju,,,,,,,Young-bin,Lee,,Young-Bin Lee,,182,71,L,R,2021,2024,,14783,,,,14783,Asian,4,,,,,,,,,,
1307,41307,,,1962,5,5,South Korea,,Daegu,,,,,,,Soon-tae,Lim,,Soon-Tae Lim,,,,R,R,1986,1986,Yeungnam University,1307,,,,1307,Asian,4,,,,,,,,,,
2405,42405,,,1979,1,22,South Korea,,Incheon,,,,,,,Yoon-min,Kwon,,Yoon-Min Kwon,,188,74,R,R,2007,2008,Inha University,2405,,,,2405,Asian,4,,,,,,,,,,
15515,55515,,,2002,10,21,South Korea,,Seoul,,,,,,,Min-joon,Park,,Min-Joon Park,,183,72,R,R,2023,2024,Donggang University,15515,,,,15515,Asian,4,,,,,,,,,,
1805,41805,,,1971,2,1,South Korea,,,,,,,,,Jae-ho,Park,,Jae-Ho Park,,,,R,R,1994,1994,Chung-Ang University,1805,,,,1805,Asian,4,,,,,,,,,,
1887,41887,,,1975,4,20,South Korea,,Gongju,,,,,,,Dong-woo,Lee,,Dong-Woo Lee,,189,74,R,R,1995,1995,,1887,,,,1887,Asian,4,,,,,,,,,,
1073,41073,,,1957,10,10,South Korea,,Seoul,,,,,,,Jae-chun,Park,,Jae-Chun Park,,,,R,R,1982,1986,,1073,,,,1073,Asian,4,,,,,,,,,,
2022,42022,,,1978,5,22,South Korea,,Seoul,,,,,,,Yoon-il,Kim,,Yoon-Il Kim,,182,71,R,R,1998,1999,,2022,,,,2022,Asian,4,,,,,,,,,,
1578,41578,,,1973,2,28,South Korea,,Gangneung,,,,,,,Il-hoon,Kim,,Il-Hoon Kim,,,,R,R,1991,1995,,1578,,,,1578,Asian,4,,,,,,,,,,
11122,51122,,,1994,2,20,South Korea,,Seoul,,,,,,,Un-ho,Jang,,Un-ho Jang,,183,72,R,R,2013,2023,,11122,,,,11122,Asian,4,,,,,,,,,,
10118,50118,,,1990,9,7,South Korea,,Seongnam,,,,,,,Joong-hwan,Yoon,,Joong-Hwan Yoon,,180,70,L,L,2011,2016,,10118,,,,10118,Asian,4,,,,,,,,,,
1391,41391,,,1965,1,28,South Korea,,,,,,,,,Hyung-seok,Song,,Hyung-Seok Song,,,,L,L,1988,1988,Dankook University,1391,,,,1391,Asian,4,,,,,,,,,,
2172,42172,,,1978,8,11,South Korea,,Seoul,,,,,,,Sang-min,Park,,Sang-Min Park,,176,69,L,L,2001,2002,Yeungnam University,2172,,,,2172,Asian,4,,,,,,,,,,
1675,41675,,,1969,9,5,South Korea,,,,,,,,,Young-won,Yoo,,Young-Won Yoo,,,,L,R,1992,1993,Hanyang University,1675,,,,1675,Asian,4,,,,,,,,,,
14222,54222,,,2000,4,20,South Korea,,Daegu,,,,,,,Beom-jun,Kim,,Beom-Jun Kim,,183,72,R,R,2019,2024,,14222,,,,14222,Asian,4,,,,,,,,,,
11294,51294,,,1992,8,2,South Korea,,Cheonan,,,,,,,Sung-gab,Hong,,Sung-Gab Hong,,181,71,R,R,2011,2019,,11294,,,,11294,Asian,4,,,,,,,,,,
1725,41725,,,1973,11,16,South Korea,,Gunsan,,,,,,,Hyo-sub,Kang,,Hyo-Sub Kang,,,,R,R,1993,1996,Howon University,1725,,,,1725,Asian,4,,,,,,,,,,
11462,51462,,,1984,5,26,South Korea,,Guri,,,,,,,Deok-hyeong,Yoo,,Deok-Hyeong Yoo,,,,R,R,2005,2007,,11462,,,,11462,Asian,4,,,,,,,,,,
10462,50462,,,1983,5,21,South Korea,,Suwon,,,,,,,Kyung-hwan,Lee,,Kyung-Hwan Lee,,177,69,R,R,2002,2009,,10462,,,,10462,Asian,4,,,,,,,,,,
1986,41986,,,1977,8,1,South Korea,,Gwangju,,,,,,,Dong-wook,Lee,,Dong-Wook Lee,,,,R,R,1996,1998,,1986,,,,1986,Asian,4,,,,,,,,,,
16086,56086,,,2003,4,25,South Korea,,Gongju,,,,,,,Doo-hyun,Kim,,Doo-hyun Kim,,178,70,R,R,2024,2024,Dongwon University,16086,,,,16086,Asian,4,,,,,,,,,,
10260,50260,,,1981,12,24,South Korea,,Changwon,,,,,,,Jung-ho,Seo,,Jung-Ho Seo,,185,72,R,R,2004,2009,Hanyang University,10260,,,,10260,Asian,4,,,,,,,,,,
10754,50754,,,1992,1,2,South Korea,,Seoul,,,,,,,Byeong-ui,Kang,,Byeong-Ui Kang,,180,70,R,R,2015,2018,,10754,,,,10754,Asian,4,,,,,,,,,,
11423,51423,,,1992,3,11,South Korea,,Seoul,,,,,,,Young-su,Yoon,,Young-Su Yoon,,176,69,L,R,2015,2017,Dongguk University,11423,,,,11423,Asian,4,,,,,,,,,,
11146,51146,,,1993,6,9,South Korea,,Seongnam,,,,,,,Gu-seong,Kang,,Gu-Seong Kang,,180,70,L,R,2013,2019,,11146,,,,11146,Asian,4,,,,,,,,,,
2228,42228,,,1978,5,31,South Korea,,Seoul,,,,,,,Jae-gu,Kim,,Jae-Gu Kim,,176,69,L,L,2002,2008,Dankook University,2228,,,,2228,Asian,4,,,,,,,,,,
1683,41683,,,1972,8,6,South Korea,,Pohang,,,,,,,Jong-jin,Jeon,,Jong-Jin Jeon,,,,R,R,1992,1992,,1683,,,,1683,Asian,4,,,,,,,,,,
10807,50807,,,1989,6,29,South Korea,,Changwon,,,,,,,Gyu-chang,Jung,,Gyu-Chang Jung,,178,70,R,R,2012,2014,Dong-A University,10807,,,,10807,Asian,4,,,,,,,,,,
1308,41308,,,1961,6,26,South Korea,,,,,,,,,Hoon,Jang,,Hoon Jang,,,,R,R,1986,1986,Yonsei University,1308,,,,1308,Asian,4,,,,,,,,,,
11457,51457,,,1980,6,26,South Korea,,Jeonju,,,,,,,Soo-geun,Song,,Soo-Geun Song,,180,70,R,R,2003,2005,Wonkwang University,11457,,,,11457,Asian,4,,,,,,,,,,
1977,41977,,,1977,1,15,South Korea,,Busan,,,,,,,Kwang-ho,Na,,Kwang-Ho Na,,,,R,R,1997,1998,,1977,,,,1977,Asian,4,,,,,,,,,,
10335,50335,,,1991,7,31,South Korea,,Changwon,,,,,,,Sun-yeop,Moon,,Sun-Yeop Moon,,175,68,L,L,2010,2017,Daegu Cyber University,10335,,,,10335,Asian,4,,,,,,,,,,
15492,55492,,,2000,2,3,South Korea,,Seoul,,,,,,,Dae-hyeon,Song,,Dae-Hyeon Song,,180,70,R,R,2023,2023,Dongguk University,15492,,,,15492,Asian,4,,,,,,,,,,
1058,41058,,,1953,12,23,South Korea,,Seoul,,,,,,,Bong-gi,Kim,,Bong-Gi Kim,,,,R,R,1982,1987,Sungkyunkwan University,1058,,,,1058,Asian,4,,,,,,,,,,
1931,41931,,,1972,4,20,South Korea,,,,,,,,,Seok-an,Park,,Seok-An Park,,,,R,R,1996,1996,Keimyung University,1931,,,,1931,Asian,4,,,,,,,,,,
1571,41571,,,1969,1,21,South Korea,,,,,,,,,Seung-hoon,Ko,,Seung-Hoon Ko,,,,R,R,1991,1991,Sungkyunkwan University,1571,,,,1571,Asian,4,,,,,,,,,,
1381,41381,,,1969,12,16,South Korea,,Chuncheon,,,,,,,Sun-hoon,Kim,,Sun-Hoon Kim,,,,R,R,1988,1989,,1381,,,,1381,Asian,4,,,,,,,,,,
1379,41379,,,1964,3,5,South Korea,,,,,,,,,Kwang-yoon,Kim,,Kwang-Yoon Kim,,,,R,R,1988,1990,Konkuk University,1379,,,,1379,Asian,4,,,,,,,,,,
10114,50114,,,1987,3,17,South Korea,,Seoul,,,,,,,Jin-won,Park,,Jin-Won Park,,178,70,L,L,2006,2012,,10114,,,,10114,Asian,4,,,,,,,,,,
11432,51432,,,1963,12,25,South Korea,,Seoul,,,,,,,Chae-seop,Lim,,Chae-Seop Lim,,,,R,R,1986,1989,Konkuk University,11432,,,,11432,Asian,4,,,,,,,,,,
14720,54720,,,2001,3,14,South Korea,,Seoul,,,,,,,Sang-jun,Moon,,Sang-Jun Moon,,183,72,R,R,2021,2024,,14720,,,,14720,Asian,4,,,,,,,,,,
1161,41161,,,1957,10,15,South Korea,,Changwon,,,,,,,Kyung-ha,Woo,,Kyung-Ha Woo,,180,70,R,R,1983,1988,Korea University,1161,,,,1161,Asian,4,,,,,,,,,,
1822,41822,,,1972,10,20,South Korea,,Daejeon,,,,,,,Jin-sung,Jang,,Jin-Sung Jang,,,,R,R,1994,1997,,1822,,,,1822,Asian,4,,,,,,,,,,
10255,50255,,,1983,11,19,South Korea,,Jeonju,,,,,,,Kyeong-sik,Choo,,Kyeong-Sik Choo,,177,69,L,R,2006,2010,Sungkyunkwan University,10255,,,,10255,Asian,4,,,,,,,,,,
11330,51330,,,1990,12,6,South Korea,,Incheon,,,,,,,Byeong-hui,Kim,,Byeong-Hui Kim,,180,70,R,R,2015,2023,Dongguk University,11330,,,,11330,Asian,4,,,,,,,,,,
10390,50390,,,1986,8,21,South Korea,,Daegu,,,,,,,Sun-jung,Yoo,,Sun-Jung Yoo,,178,70,R,R,2007,2015,,10390,,,,10390,Asian,4,,,,,,,,,,
11335,51335,,,1991,8,19,South Korea,,Pohang,,,,,,,Ji-chan,Lee,,Ji-Chan Lee,,174,68,R,R,2015,2018,Kyungsung University,11335,,,,11335,Asian,4,,,,,,,,,,
2312,42312,,,1981,5,10,South Korea,,Seoul,,,,,,,Seung-jae,Bang,,Seung-Jae Bang,,177,69,L,R,2004,2008,Dongguk University,2312,,,,2312,Asian,4,,,,,,,,,,
10495,50495,,,1990,10,23,South Korea,,Incheon,,,,,,,Ji-kwang,Kang,,Ji-Kwang Kang,,181,71,R,R,2009,2021,,10495,,,,10495,Asian,4,,,,,,,,,,
10190,50190,,,1978,9,5,South Korea,,,,,,,,,Matthew kyle,Watson,,Matthew Kyle Watson,,180,70,L,R,2009,2009,,10190,,,,10190,Asian,4,,,,,,,,,,
1735,41735,,,1972,11,16,South Korea,,Jeonju,,,,,,,Jung-soo,Kim,,Jung-Soo Kim,,,,R,R,1993,1996,,1735,,,,1735,Asian,4,,,,,,,,,,
11434,51434,,,1968,9,2,South Korea,,,,,,,,,Young-jae,Lee,,Young-Jae Lee,,,,R,R,1991,1993,Dongguk University,11434,,,,11434,Asian,4,,,,,,,,,,
2239,42239,,,1979,1,23,South Korea,,Daegu,,,,,,,Jun-min,Lee,,Jun-Min Lee,,176,69,S,R,2002,2003,Chung-Ang University,2239,,,,2239,Asian,4,,,,,,,,,,
10725,50725,,,1989,6,15,South Korea,,Seoul,,,,,,,Kyeong-mo,Kim,,Kyeong-Mo Kim,,177,69,R,R,2008,2015,,10725,,,,10725,Asian,4,,,,,,,,,,
11071,51071,,,1990,12,11,South Korea,,Seoul,,,,,,,Hong-gu,Lee,,Hong-Gu Lee,,180,70,R,R,2013,2021,Dankook University,11071,,,,11071,Asian,4,,,,,,,,,,
1513,41513,,,1972,1,28,South Korea,,Gwangju,,,,,,,Hyun-soo,Park,,Hyun-Soo Park,,,,R,R,1990,1992,,1513,,,,1513,Asian,4,,,,,,,,,,
1249,41249,,,1962,1,5,South Korea,,Incheon,,,,,,,Byung-eok,Lee,,Byung-Eok Lee,,,,R,R,1985,1986,Yonsei University,1249,,,,1249,Asian,4,,,,,,,,,,
14153,54153,,,1995,11,21,South Korea,,Daegu,,,,,,,Hyun-woo,Chae,,Hyun-Woo Chae,,182,71,R,R,2019,2024,Songwon University,14153,,,,14153,Asian,4,,,,,,,,,,
11419,51419,,,1995,9,1,South Korea,,Seoul,,,,,,,Gi-young,Chae,,Gi-Young Chae,,180,70,L,R,2015,2018,,11419,,,,11419,Asian,4,,,,,,,,,,
2288,42288,,,1980,12,24,South Korea,,Cheongju,,,,,,,Dong-rak,Choi,,Dong-Rak Choi,,178,70,R,R,2003,2003,Inha University,2288,,,,2288,Asian,4,,,,,,,,,,
1290,41290,,,1962,5,9,South Korea,,Cheonan,,,,,,,Hyun-taek,Kim,,Hyun-Taek Kim,,,,R,R,1986,1986,Dong-A University,1290,,,,1290,Asian,4,,,,,,,,,,
13223,53223,,,1997,4,4,South Korea,,Incheon,,,,,,,Sang-kwon,Byun,,Sang-Kwon Byun,,180,70,L,R,2018,2024,Jaeneung University,13223,,,,13223,Asian,4,,,,,,,,,,
10765,50765,,,1984,4,13,South Korea,,Hwasun,,,,,,,Seung-joo,Lee,,Seung-Joo Lee,,180,70,L,R,2004,2012,,10765,,,,10765,Asian,4,,,,,,,,,,
10684,50684,,,1984,7,31,South Korea,,Seoul,,,,,,,Do-hwan,Heo,,Do-Hwan Heo,,176,69,R,R,2007,2024,Dankook University,10684,,,,10684,Asian,4,,,,,,,,,,
13171,53171,,,1999,4,16,South Korea,,Gunsan,,,,,,,Myeong-seong,Ko,,Myeong-Seong Ko,,178,70,R,R,2018,2024,,13171,,,,13171,Asian,4,,,,,,,,,,
10037,50037,,,1987,7,15,South Korea,,Seoul,,,,,,,Han-yong,Lim,,Han-Yong Lim,,180,70,L,R,2010,2017,Konkuk University,10037,,,,10037,Asian,4,,,,,,,,,,
10546,50546,,,1984,4,16,South Korea,,,,,,,,,Byung-soo,Kang,,Byung-Soo Kang,,186,73,R,R,2009,2009,,10546,,,,10546,Asian,4,,,,,,,,,,
10565,50565,,,1985,4,2,South Korea,,Busan,,,,,,,Dong-young,Kim,,Dong-Young Kim,,180,70,L,R,2005,2010,,10565,,,,10565,Asian,4,,,,,,,,,,
11173,51173,,,1985,4,26,South Korea,,Daegu,,,,,,,Myeong-hwan,Lee,,Myeong-Hwan Lee,,188,74,R,R,2000,2013,Hanyang University,11173,,,,11173,Asian,4,,,,,,,,,,
1302,41302,,,1961,2,27,South Korea,,Gwangju,,,,,,,Kun-noh,Lee,,Kun-Noh Lee,,,,R,R,1986,1986,Sungkyunkwan University,1302,,,,1302,Asian,4,,,,,,,,,,
11192,51192,,,1991,11,13,South Korea,,Jeonju,,,,,,,Kwang-yeon,Kim,,Kwang-Yeon Kim,,182,71,L,R,2013,2014,Songwon University,11192,,,,11192,Asian,4,,,,,,,,,,
1891,41891,,,1975,6,13,South Korea,,Incheon,,,,,,,Hee-chang,Choi,,Hee-Chang Choi,,,,R,R,1994,1998,,1891,,,,1891,Asian,4,,,,,,,,,,
10392,50392,,,1988,4,23,South Korea,,Jeonju,,,,,,,Tae-jun,Lim,,Tae-Jun Lim,,178,70,R,R,2013,2019,,10392,,,,10392,Asian,4,,,,,,,,,,
14811,54811,,,2002,6,28,South Korea,,Incheon,,,,,,,Kyu-hyun,Jang,,Kyu-Hyun Jang,,183,72,L,R,2021,2024,,14811,,,,14811,Asian,4,,,,,,,,,,
2313,42313,,,1982,2,9,South Korea,,Busan,,,,,,,Min-guk,Sung,,Min-Guk Sung,,173,68,R,R,2004,2004,Chung-Ang University,2313,,,,2313,Asian,4,,,,,,,,,,
2237,42237,,,1981,2,10,South Korea,,Seoul,,,,,,,Myung-ho,Lee,,Myung-Ho Lee,,183,72,L,L,2000,2003,,2237,,,,2237,Asian,1,,,,,,,,,,
14680,54680,,,2001,8,18,South Korea,,Seoul,,,,,,,Chang-geon,Ham,,Chang-Geon Ham,,176,69,L,L,2020,2024,,14680,,,,14680,Asian,4,,,,,,,,,,
10494,50494,,,1985,9,6,South Korea,,Seoul,,,,,,,Do-hyun,Lim,,Do-Hyun Lim,,180,70,R,R,2008,2013,Wonkwang University,10494,,,,10494,Asian,4,,,,,,,,,,
2169,42169,,,1965,9,14,South Korea,,,,,,,,,Troy lee,Neel,,Troy Lee Neel,,191,75,L,R,2001,2001,,2169,,,,2169,Asian,4,,,,,,,,,,
2082,42082,,,1980,2,22,South Korea,,Seoul,,,,,,,Hyun-taek,Jung,,Hyun-Taek Jung,,190,74,L,L,1999,2001,,2082,,,,2082,Asian,4,,,,,,,,,,
